TransactionID,Date,Year,Month,Month_Name,Quarter,Season,State,District,Product,Category,Quantity_MT,Unit_Price,Discount_Pct,Revenue,COGS,Gross_Profit,Channel,SalesRep,CustomerType,ReturnFlag
TXN01797,11/29/2023,2023,11,Nov,Q4,Rabi,Madhya Pradesh,Ujjain,DAP,Phosphatic,57,1219.05,0.097,69485.85,51300,18185.85,Online Portal,SR-018,Medium Farmer,No
TXN01798,9/1/2024,2024,9,Sep,Q3,Rabi,Rajasthan,Kota,MOP,Potassic,346,818.1,0.091,283062.6,207600,75462.6,Dealer,SR-030,Cooperative,No
TXN01799,4/23/2024,2024,4,Apr,Q2,Kharif,Maharashtra,Pune,DAP,Phosphatic,267,1255.5,0.07,335218.5,240300,94918.5,Online Portal,SR-009,Small Farmer,No
TXN01800,12/16/2023,2023,12,Dec,Q4,Rabi,Maharashtra,Nagpur,MOP,Potassic,23,819.9,0.089,18857.7,13800,5057.7,Online Portal,SR-001,Large Farmer,No
TXN01801,12/19/2022,2022,12,Dec,Q4,Rabi,Haryana,Faridabad,Urea,Nitrogenous,385,586.8,0.022,225918,107800,118118,Direct Farm,SR-007,Medium Farmer,No
TXN01802,8/1/2024,2024,8,Aug,Q3,Kharif,Uttar Pradesh,Varanasi,NPK 10-26-26,Complex,326,1180.8,0.016,384940.8,267320,117620.8,Dealer,SR-024,Medium Farmer,No
TXN01803,9/6/2023,2023,9,Sep,Q3,Rabi,Bihar,Muzaffarpur,DAP,Phosphatic,436,1204.2,0.108,525031.2,392400,132631.2,Cooperative Society,SR-013,Small Farmer,No
TXN01804,2/7/2024,2024,2,Feb,Q1,Rabi,Uttar Pradesh,Meerut,MOP,Potassic,360,809.1,0.101,291276,216000,75276,Cooperative Society,SR-004,Small Farmer,No
TXN01805,3/10/2023,2023,3,Mar,Q1,Kharif,Punjab,Amritsar,Calcium Nitrate,Nitrogenous,65,805.8,0.052,52377,32500,19877,Direct Farm,SR-009,Large Farmer,No
TXN01806,11/19/2022,2022,11,Nov,Q4,Rabi,Karnataka,Belagavi,NPK 10-26-26,Complex,498,1135.2,0.054,565329.6,408360,156969.6,Direct Farm,SR-020,Cooperative,No
TXN01807,10/9/2023,2023,10,Oct,Q4,Rabi,Rajasthan,Kota,NPK 10-26-26,Complex,484,1094.4,0.088,529689.6,396880,132809.6,Dealer,SR-007,Cooperative,No
TXN01808,2/9/2024,2024,2,Feb,Q1,Rabi,Andhra Pradesh,Vijayawada,DAP,Phosphatic,457,1255.5,0.07,573763.5,411300,162463.5,Direct Farm,SR-029,Small Farmer,No
TXN01809,12/28/2024,2024,12,Dec,Q4,Rabi,Punjab,Bathinda,Zinc Sulphate,Micronutrient,212,311.85,0.109,66112.2,38160,27952.2,Online Portal,SR-023,Medium Farmer,No
TXN01810,11/26/2024,2024,11,Nov,Q4,Rabi,Haryana,Rohtak,NPK 10-26-26,Complex,419,1182,0.015,495258,343580,151678,Dealer,SR-017,Small Farmer,No
TXN01811,1/8/2025,2025,1,Jan,Q1,Rabi,Andhra Pradesh,Guntur,Ammonium Sulphate,Nitrogenous,278,607.75,0.065,168954.5,97300,71654.5,Government Scheme,SR-009,Large Farmer,No
TXN01812,10/6/2022,2022,10,Oct,Q4,Rabi,Haryana,Gurugram,Calcium Nitrate,Nitrogenous,261,763.3,0.102,199221.3,130500,68721.3,Direct Farm,SR-005,Medium Farmer,Yes
TXN01813,7/3/2022,2022,7,Jul,Q3,Kharif,Andhra Pradesh,Visakhapatnam,Zinc Sulphate,Micronutrient,46,332.15,0.051,15278.9,8280,6998.9,Online Portal,SR-003,Large Farmer,No
TXN01814,12/4/2022,2022,12,Dec,Q4,Rabi,Rajasthan,Udaipur,Urea,Nitrogenous,26,544.8,0.092,14164.8,7280,6884.8,Dealer,SR-025,Small Farmer,No
TXN01815,6/21/2022,2022,6,Jun,Q2,Kharif,Maharashtra,Nashik,DAP,Phosphatic,52,1237.95,0.083,64373.4,46800,17573.4,Cooperative Society,SR-026,Small Farmer,No
TXN01816,1/8/2025,2025,1,Jan,Q1,Rabi,Maharashtra,Pune,Urea,Nitrogenous,378,589.2,0.018,222717.6,105840,116877.6,Government Scheme,SR-011,Cooperative,No
TXN01817,10/29/2024,2024,10,Oct,Q4,Rabi,Rajasthan,Udaipur,SSP,Phosphatic,91,415.8,0.01,37837.8,18200,19637.8,Direct Farm,SR-020,Cooperative,No
TXN01818,10/2/2024,2024,10,Oct,Q4,Rabi,Andhra Pradesh,Guntur,MOP,Potassic,99,810.9,0.099,80279.1,59400,20879.1,Government Scheme,SR-017,Small Farmer,No
TXN01819,2/17/2024,2024,2,Feb,Q1,Rabi,Gujarat,Ahmedabad,Calcium Nitrate,Nitrogenous,249,847.45,0.003,211015.05,124500,86515.05,Online Portal,SR-002,Small Farmer,No
TXN01820,5/19/2023,2023,5,May,Q2,Kharif,Bihar,Gaya,Ammonium Sulphate,Nitrogenous,55,622.05,0.043,34212.75,19250,14962.75,Online Portal,SR-009,Medium Farmer,No
TXN01821,2/13/2024,2024,2,Feb,Q1,Rabi,Karnataka,Bengaluru,NPK 10-26-26,Complex,221,1178.4,0.018,260426.4,181220,79206.4,Government Scheme,SR-017,Medium Farmer,No
TXN01822,1/27/2024,2024,1,Jan,Q1,Rabi,Uttar Pradesh,Kanpur,SSP,Phosphatic,430,411.6,0.02,176988,86000,90988,Online Portal,SR-013,Small Farmer,No
TXN01823,3/22/2022,2022,3,Mar,Q1,Kharif,Gujarat,Ahmedabad,Calcium Nitrate,Nitrogenous,116,825.35,0.029,95740.6,58000,37740.6,Online Portal,SR-028,Cooperative,No
TXN01824,12/29/2023,2023,12,Dec,Q4,Rabi,Uttar Pradesh,Meerut,MOP,Potassic,74,892.8,0.008,66067.2,44400,21667.2,Government Scheme,SR-026,Small Farmer,No
TXN01825,3/13/2024,2024,3,Mar,Q1,Kharif,Rajasthan,Kota,DAP,Phosphatic,465,1259.55,0.067,585690.75,418500,167190.75,Online Portal,SR-024,Small Farmer,No
TXN01826,6/14/2023,2023,6,Jun,Q2,Kharif,Haryana,Rohtak,Zinc Sulphate,Micronutrient,265,312.9,0.106,82918.5,47700,35218.5,Direct Farm,SR-017,Medium Farmer,No
TXN01827,1/20/2023,2023,1,Jan,Q1,Rabi,Andhra Pradesh,Guntur,Calcium Nitrate,Nitrogenous,147,825.35,0.029,121326.45,73500,47826.45,Dealer,SR-005,Cooperative,No
TXN01828,8/28/2023,2023,8,Aug,Q3,Kharif,Haryana,Rohtak,SSP,Phosphatic,218,404.88,0.036,88263.84,43600,44663.84,Dealer,SR-008,Cooperative,No
TXN01829,1/25/2024,2024,1,Jan,Q1,Rabi,Andhra Pradesh,Vijayawada,NPK 10-26-26,Complex,63,1155.6,0.037,72802.8,51660,21142.8,Government Scheme,SR-003,Cooperative,No
TXN01830,3/10/2024,2024,3,Mar,Q1,Kharif,Rajasthan,Ajmer,MOP,Potassic,191,797.4,0.114,152303.4,114600,37703.4,Government Scheme,SR-025,Large Farmer,No
TXN01831,1/18/2023,2023,1,Jan,Q1,Rabi,Bihar,Muzaffarpur,Ammonium Sulphate,Nitrogenous,184,607.75,0.065,111826,64400,47426,Direct Farm,SR-010,Medium Farmer,No
TXN01832,6/23/2022,2022,6,Jun,Q2,Kharif,Gujarat,Rajkot,SSP,Phosphatic,220,380.1,0.095,83622,44000,39622,Government Scheme,SR-017,Small Farmer,No
TXN01833,8/12/2022,2022,8,Aug,Q3,Kharif,Maharashtra,Nashik,MOP,Potassic,435,793.8,0.118,345303,261000,84303,Government Scheme,SR-024,Medium Farmer,No
TXN01834,5/7/2022,2022,5,May,Q2,Kharif,Maharashtra,Pune,SSP,Phosphatic,361,387.66,0.077,139945.26,72200,67745.26,Government Scheme,SR-008,Medium Farmer,No
TXN01835,3/4/2023,2023,3,Mar,Q1,Kharif,Maharashtra,Nashik,SSP,Phosphatic,310,404.04,0.038,125252.4,62000,63252.4,Dealer,SR-013,Medium Farmer,No
TXN01836,7/29/2022,2022,7,Jul,Q3,Kharif,Punjab,Ludhiana,Zinc Sulphate,Micronutrient,279,330.4,0.056,92181.6,50220,41961.6,Dealer,SR-018,Small Farmer,No
TXN01837,2/11/2023,2023,2,Feb,Q1,Rabi,Madhya Pradesh,Ujjain,DAP,Phosphatic,333,1240.65,0.081,413136.45,299700,113436.45,Cooperative Society,SR-007,Medium Farmer,No
TXN01838,10/24/2023,2023,10,Oct,Q4,Rabi,Madhya Pradesh,Bhopal,Calcium Nitrate,Nitrogenous,447,846.6,0.004,378430.2,223500,154930.2,Dealer,SR-003,Cooperative,No
TXN01839,3/8/2024,2024,3,Mar,Q1,Kharif,Punjab,Patiala,Calcium Nitrate,Nitrogenous,408,793.9,0.066,323911.2,204000,119911.2,Online Portal,SR-029,Small Farmer,No
TXN01840,1/14/2023,2023,1,Jan,Q1,Rabi,Madhya Pradesh,Bhopal,Urea,Nitrogenous,310,592.2,0.013,183582,86800,96782,Cooperative Society,SR-004,Medium Farmer,No
TXN01841,12/8/2024,2024,12,Dec,Q4,Rabi,Uttar Pradesh,Agra,Calcium Nitrate,Nitrogenous,180,801.55,0.057,144279,90000,54279,Cooperative Society,SR-009,Large Farmer,No
TXN01842,9/3/2022,2022,9,Sep,Q3,Rabi,Bihar,Patna,NPK 10-26-26,Complex,210,1147.2,0.044,240912,172200,68712,Government Scheme,SR-005,Small Farmer,No
TXN01843,9/30/2023,2023,9,Sep,Q3,Rabi,Karnataka,Bengaluru,DAP,Phosphatic,455,1264.95,0.063,575552.25,409500,166052.25,Online Portal,SR-010,Small Farmer,No
TXN01844,8/22/2023,2023,8,Aug,Q3,Kharif,Madhya Pradesh,Indore,Calcium Nitrate,Nitrogenous,281,801.55,0.057,225235.55,140500,84735.55,Dealer,SR-019,Medium Farmer,No
TXN01845,2/3/2023,2023,2,Feb,Q1,Rabi,Haryana,Faridabad,NPK 10-26-26,Complex,320,1113.6,0.072,356352,262400,93952,Direct Farm,SR-003,Medium Farmer,No
TXN01846,7/18/2023,2023,7,Jul,Q3,Kharif,Maharashtra,Aurangabad,Calcium Nitrate,Nitrogenous,49,840.65,0.011,41191.85,24500,16691.85,Dealer,SR-023,Large Farmer,No
TXN01847,11/30/2024,2024,11,Nov,Q4,Rabi,Andhra Pradesh,Vijayawada,Urea,Nitrogenous,434,573.6,0.044,248942.4,121520,127422.4,Dealer,SR-025,Large Farmer,No
TXN01848,10/5/2024,2024,10,Oct,Q4,Rabi,Bihar,Bhagalpur,Calcium Nitrate,Nitrogenous,414,774.35,0.089,320580.9,207000,113580.9,Online Portal,SR-023,Small Farmer,No
TXN01849,9/21/2022,2022,9,Sep,Q3,Rabi,Bihar,Patna,Urea,Nitrogenous,493,586.2,0.023,288996.6,138040,150956.6,Dealer,SR-017,Medium Farmer,No
TXN01850,3/10/2024,2024,3,Mar,Q1,Kharif,Bihar,Darbhanga,DAP,Phosphatic,428,1208.25,0.105,517131,385200,131931,Dealer,SR-013,Medium Farmer,No
TXN01851,5/29/2022,2022,5,May,Q2,Kharif,Maharashtra,Nashik,DAP,Phosphatic,497,1321.65,0.021,656860.05,447300,209560.05,Direct Farm,SR-009,Large Farmer,No
TXN01852,4/17/2022,2022,4,Apr,Q2,Kharif,Bihar,Darbhanga,MOP,Potassic,233,837.9,0.069,195230.7,139800,55430.7,Cooperative Society,SR-021,Cooperative,No
TXN01853,2/23/2025,2025,2,Feb,Q1,Rabi,Haryana,Rohtak,NPK 10-26-26,Complex,278,1080,0.1,300240,227960,72280,Government Scheme,SR-024,Small Farmer,No
TXN01854,5/11/2023,2023,5,May,Q2,Kharif,Rajasthan,Kota,Urea,Nitrogenous,416,562.2,0.063,233875.2,116480,117395.2,Cooperative Society,SR-025,Medium Farmer,No
TXN01855,9/4/2023,2023,9,Sep,Q3,Rabi,Madhya Pradesh,Jabalpur,MOP,Potassic,218,894.6,0.006,195022.8,130800,64222.8,Direct Farm,SR-021,Large Farmer,No
TXN01856,9/12/2022,2022,9,Sep,Q3,Rabi,Uttar Pradesh,Lucknow,Ammonium Sulphate,Nitrogenous,241,596.05,0.083,143648.05,84350,59298.05,Dealer,SR-020,Small Farmer,No
TXN01857,1/25/2024,2024,1,Jan,Q1,Rabi,Karnataka,Belagavi,DAP,Phosphatic,421,1302.75,0.035,548457.75,378900,169557.75,Online Portal,SR-006,Small Farmer,No
TXN01858,6/7/2023,2023,6,Jun,Q2,Kharif,Karnataka,Mysuru,Calcium Nitrate,Nitrogenous,397,788.8,0.072,313153.6,198500,114653.6,Online Portal,SR-020,Cooperative,No
TXN01859,3/18/2025,2025,3,Mar,Q1,Kharif,Bihar,Gaya,Zinc Sulphate,Micronutrient,55,312.55,0.107,17190.25,9900,7290.25,Government Scheme,SR-005,Large Farmer,No
TXN01860,2/26/2024,2024,2,Feb,Q1,Rabi,Karnataka,Mysuru,MOP,Potassic,179,838.8,0.068,150145.2,107400,42745.2,Government Scheme,SR-001,Large Farmer,No
TXN01861,2/3/2023,2023,2,Feb,Q1,Rabi,Haryana,Faridabad,DAP,Phosphatic,104,1213.65,0.101,126219.6,93600,32619.6,Direct Farm,SR-010,Medium Farmer,No
TXN01862,4/7/2024,2024,4,Apr,Q2,Kharif,Karnataka,Belagavi,Urea,Nitrogenous,218,555,0.075,120990,61040,59950,Dealer,SR-018,Cooperative,No
TXN01863,3/26/2024,2024,3,Mar,Q1,Kharif,Punjab,Patiala,Calcium Nitrate,Nitrogenous,466,846.6,0.004,394515.6,233000,161515.6,Cooperative Society,SR-006,Medium Farmer,No
TXN01864,2/24/2025,2025,2,Feb,Q1,Rabi,Madhya Pradesh,Ujjain,NPK 10-26-26,Complex,176,1104,0.08,194304,144320,49984,Online Portal,SR-030,Large Farmer,Yes
TXN01865,5/15/2023,2023,5,May,Q2,Kharif,Andhra Pradesh,Visakhapatnam,Urea,Nitrogenous,438,541.2,0.098,237045.6,122640,114405.6,Government Scheme,SR-027,Small Farmer,No
TXN01866,4/14/2024,2024,4,Apr,Q2,Kharif,Punjab,Amritsar,Calcium Nitrate,Nitrogenous,184,846.6,0.004,155774.4,92000,63774.4,Direct Farm,SR-013,Large Farmer,No
TXN01867,10/28/2022,2022,10,Oct,Q4,Rabi,Bihar,Gaya,DAP,Phosphatic,411,1260.9,0.066,518229.9,369900,148329.9,Online Portal,SR-013,Large Farmer,No
TXN01868,5/30/2022,2022,5,May,Q2,Kharif,Madhya Pradesh,Bhopal,Zinc Sulphate,Micronutrient,424,332.15,0.051,140831.6,76320,64511.6,Direct Farm,SR-025,Medium Farmer,No
TXN01869,10/5/2023,2023,10,Oct,Q4,Rabi,Karnataka,Hubli,DAP,Phosphatic,138,1213.65,0.101,167483.7,124200,43283.7,Government Scheme,SR-013,Medium Farmer,No
TXN01870,4/18/2025,2025,4,Apr,Q2,Kharif,Rajasthan,Kota,SSP,Phosphatic,330,374.64,0.108,123631.2,66000,57631.2,Dealer,SR-027,Medium Farmer,No
TXN01871,4/4/2023,2023,4,Apr,Q2,Kharif,Uttar Pradesh,Lucknow,Calcium Nitrate,Nitrogenous,317,810.05,0.047,256785.85,158500,98285.85,Cooperative Society,SR-003,Small Farmer,No
TXN01872,3/3/2024,2024,3,Mar,Q1,Kharif,Andhra Pradesh,Visakhapatnam,DAP,Phosphatic,51,1242,0.08,63342,45900,17442,Online Portal,SR-011,Small Farmer,No
TXN01873,5/16/2022,2022,5,May,Q2,Kharif,Bihar,Darbhanga,Urea,Nitrogenous,323,553.2,0.078,178683.6,90440,88243.6,Dealer,SR-010,Small Farmer,No
TXN01874,4/22/2022,2022,4,Apr,Q2,Kharif,Gujarat,Rajkot,MOP,Potassic,451,831.6,0.076,375051.6,270600,104451.6,Direct Farm,SR-028,Cooperative,Yes
TXN01875,4/22/2024,2024,4,Apr,Q2,Kharif,Haryana,Gurugram,Ammonium Sulphate,Nitrogenous,122,599.95,0.077,73193.9,42700,30493.9,Government Scheme,SR-001,Cooperative,No
TXN01876,6/25/2024,2024,6,Jun,Q2,Kharif,Karnataka,Hubli,Calcium Nitrate,Nitrogenous,93,844.05,0.007,78496.65,46500,31996.65,Cooperative Society,SR-029,Medium Farmer,No
TXN01877,4/23/2024,2024,4,Apr,Q2,Kharif,Haryana,Rohtak,MOP,Potassic,186,898.2,0.002,167065.2,111600,55465.2,Dealer,SR-024,Cooperative,Yes
TXN01878,8/29/2024,2024,8,Aug,Q3,Kharif,Bihar,Patna,MOP,Potassic,299,824.4,0.084,246495.6,179400,67095.6,Online Portal,SR-003,Large Farmer,No
TXN01879,3/24/2024,2024,3,Mar,Q1,Kharif,Andhra Pradesh,Nellore,SSP,Phosphatic,44,371.28,0.116,16336.32,8800,7536.32,Direct Farm,SR-007,Cooperative,No
TXN01880,7/2/2022,2022,7,Jul,Q3,Kharif,Haryana,Ambala,Ammonium Sulphate,Nitrogenous,376,577.2,0.112,217027.2,131600,85427.2,Direct Farm,SR-012,Cooperative,No
TXN01881,8/14/2024,2024,8,Aug,Q3,Kharif,Andhra Pradesh,Guntur,Zinc Sulphate,Micronutrient,15,341.25,0.025,5118.75,2700,2418.75,Direct Farm,SR-022,Small Farmer,No
TXN01882,12/1/2022,2022,12,Dec,Q4,Rabi,Uttar Pradesh,Varanasi,DAP,Phosphatic,122,1228.5,0.09,149877,109800,40077,Direct Farm,SR-027,Large Farmer,No
TXN01883,8/15/2024,2024,8,Aug,Q3,Kharif,Gujarat,Gandhinagar,Ammonium Sulphate,Nitrogenous,202,640.25,0.015,129330.5,70700,58630.5,Direct Farm,SR-015,Small Farmer,No
TXN01884,8/31/2023,2023,8,Aug,Q3,Kharif,Rajasthan,Udaipur,Urea,Nitrogenous,381,531,0.115,202311,106680,95631,Online Portal,SR-011,Small Farmer,No
TXN01885,3/21/2024,2024,3,Mar,Q1,Kharif,Rajasthan,Kota,Urea,Nitrogenous,428,593.4,0.011,253975.2,119840,134135.2,Government Scheme,SR-010,Small Farmer,No
TXN01886,7/14/2024,2024,7,Jul,Q3,Kharif,Madhya Pradesh,Gwalior,DAP,Phosphatic,213,1274.4,0.056,271447.2,191700,79747.2,Dealer,SR-030,Medium Farmer,No
TXN01887,10/20/2024,2024,10,Oct,Q4,Rabi,Andhra Pradesh,Visakhapatnam,MOP,Potassic,48,898.2,0.002,43113.6,28800,14313.6,Direct Farm,SR-021,Small Farmer,No
TXN01888,4/21/2025,2025,4,Apr,Q2,Kharif,Andhra Pradesh,Visakhapatnam,DAP,Phosphatic,331,1318.95,0.023,436572.45,297900,138672.45,Online Portal,SR-030,Cooperative,No
TXN01889,3/18/2025,2025,3,Mar,Q1,Kharif,Andhra Pradesh,Kurnool,Zinc Sulphate,Micronutrient,411,319.2,0.088,131191.2,73980,57211.2,Online Portal,SR-015,Medium Farmer,No
TXN01890,4/20/2023,2023,4,Apr,Q2,Kharif,Andhra Pradesh,Visakhapatnam,DAP,Phosphatic,444,1266.3,0.062,562237.2,399600,162637.2,Online Portal,SR-022,Large Farmer,No
TXN01891,3/1/2022,2022,3,Mar,Q1,Kharif,Maharashtra,Nashik,Zinc Sulphate,Micronutrient,388,348.95,0.003,135392.6,69840,65552.6,Online Portal,SR-018,Cooperative,No
TXN01892,9/1/2022,2022,9,Sep,Q3,Rabi,Gujarat,Rajkot,Urea,Nitrogenous,216,538.2,0.103,116251.2,60480,55771.2,Cooperative Society,SR-008,Cooperative,No
TXN01893,10/28/2022,2022,10,Oct,Q4,Rabi,Uttar Pradesh,Kanpur,Urea,Nitrogenous,202,561,0.065,113322,56560,56762,Dealer,SR-022,Medium Farmer,No
TXN01894,4/4/2023,2023,4,Apr,Q2,Kharif,Maharashtra,Aurangabad,MOP,Potassic,54,792.9,0.119,42816.6,32400,10416.6,Government Scheme,SR-001,Large Farmer,No
TXN01895,7/5/2024,2024,7,Jul,Q3,Kharif,Punjab,Jalandhar,Calcium Nitrate,Nitrogenous,301,834.7,0.018,251244.7,150500,100744.7,Dealer,SR-017,Medium Farmer,No
TXN01896,3/14/2025,2025,3,Mar,Q1,Kharif,Haryana,Ambala,Calcium Nitrate,Nitrogenous,243,772.65,0.091,187753.95,121500,66253.95,Dealer,SR-018,Large Farmer,No
TXN01897,5/30/2024,2024,5,May,Q2,Kharif,Karnataka,Belagavi,SSP,Phosphatic,411,392.28,0.066,161227.08,82200,79027.08,Dealer,SR-006,Medium Farmer,No
TXN01898,11/9/2023,2023,11,Nov,Q4,Rabi,Uttar Pradesh,Meerut,NPK 10-26-26,Complex,349,1078.8,0.101,376501.2,286180,90321.2,Cooperative Society,SR-024,Large Farmer,No
TXN01899,8/21/2023,2023,8,Aug,Q3,Kharif,Haryana,Ambala,Ammonium Sulphate,Nitrogenous,443,592.8,0.088,262610.4,155050,107560.4,Online Portal,SR-018,Small Farmer,Yes
TXN01900,6/22/2022,2022,6,Jun,Q2,Kharif,Rajasthan,Udaipur,Zinc Sulphate,Micronutrient,330,327.25,0.065,107992.5,59400,48592.5,Cooperative Society,SR-026,Small Farmer,Yes
TXN01901,6/22/2024,2024,6,Jun,Q2,Kharif,Punjab,Jalandhar,MOP,Potassic,130,803.7,0.107,104481,78000,26481,Cooperative Society,SR-015,Cooperative,No
TXN01902,2/6/2023,2023,2,Feb,Q1,Rabi,Andhra Pradesh,Visakhapatnam,Urea,Nitrogenous,488,555.6,0.074,271132.8,136640,134492.8,Government Scheme,SR-013,Small Farmer,No
TXN01903,5/11/2022,2022,5,May,Q2,Kharif,Gujarat,Rajkot,Zinc Sulphate,Micronutrient,206,327.25,0.065,67413.5,37080,30333.5,Online Portal,SR-019,Cooperative,No
TXN01904,10/15/2024,2024,10,Oct,Q4,Rabi,Haryana,Faridabad,Ammonium Sulphate,Nitrogenous,274,605.15,0.069,165811.1,95900,69911.1,Cooperative Society,SR-024,Small Farmer,Yes
TXN01905,12/25/2024,2024,12,Dec,Q4,Rabi,Maharashtra,Kolhapur,Urea,Nitrogenous,214,553.8,0.077,118513.2,59920,58593.2,Direct Farm,SR-012,Small Farmer,No
TXN01906,3/3/2022,2022,3,Mar,Q1,Kharif,Maharashtra,Nagpur,Calcium Nitrate,Nitrogenous,382,787.1,0.074,300672.2,191000,109672.2,Cooperative Society,SR-019,Small Farmer,No
TXN01907,9/13/2022,2022,9,Sep,Q3,Rabi,Haryana,Ambala,MOP,Potassic,408,819,0.09,334152,244800,89352,Government Scheme,SR-009,Large Farmer,No
TXN01908,12/8/2024,2024,12,Dec,Q4,Rabi,Bihar,Bhagalpur,Calcium Nitrate,Nitrogenous,110,835.55,0.017,91910.5,55000,36910.5,Online Portal,SR-010,Medium Farmer,Yes
TXN01909,5/21/2023,2023,5,May,Q2,Kharif,Haryana,Rohtak,SSP,Phosphatic,414,400.26,0.047,165707.64,82800,82907.64,Direct Farm,SR-028,Medium Farmer,No
TXN01910,3/18/2025,2025,3,Mar,Q1,Kharif,Punjab,Jalandhar,Calcium Nitrate,Nitrogenous,94,823.65,0.031,77423.1,47000,30423.1,Government Scheme,SR-006,Large Farmer,No
TXN01911,12/31/2022,2022,12,Dec,Q4,Rabi,Maharashtra,Nagpur,MOP,Potassic,304,881.1,0.021,267854.4,182400,85454.4,Online Portal,SR-008,Medium Farmer,No
TXN01912,12/20/2024,2024,12,Dec,Q4,Rabi,Karnataka,Hubli,DAP,Phosphatic,124,1210.95,0.103,150157.8,111600,38557.8,Online Portal,SR-004,Cooperative,No
TXN01913,1/20/2024,2024,1,Jan,Q1,Rabi,Uttar Pradesh,Varanasi,SSP,Phosphatic,499,400.68,0.046,199939.32,99800,100139.32,Online Portal,SR-011,Small Farmer,No
TXN01914,10/19/2023,2023,10,Oct,Q4,Rabi,Gujarat,Vadodara,SSP,Phosphatic,124,419.58,0.001,52027.92,24800,27227.92,Government Scheme,SR-021,Small Farmer,No
TXN01915,3/27/2025,2025,3,Mar,Q1,Kharif,Punjab,Ludhiana,Zinc Sulphate,Micronutrient,316,329.7,0.058,104185.2,56880,47305.2,Dealer,SR-007,Large Farmer,No
TXN01916,4/29/2023,2023,4,Apr,Q2,Kharif,Rajasthan,Jaipur,DAP,Phosphatic,439,1290.6,0.044,566573.4,395100,171473.4,Cooperative Society,SR-010,Small Farmer,No
TXN01917,8/25/2023,2023,8,Aug,Q3,Kharif,Gujarat,Ahmedabad,Ammonium Sulphate,Nitrogenous,433,624.65,0.039,270473.45,151550,118923.45,Dealer,SR-007,Medium Farmer,No
TXN01918,3/16/2023,2023,3,Mar,Q1,Kharif,Bihar,Bhagalpur,DAP,Phosphatic,131,1220.4,0.096,159872.4,117900,41972.4,Cooperative Society,SR-028,Large Farmer,No
TXN01919,2/2/2022,2022,2,Feb,Q1,Rabi,Karnataka,Hubli,MOP,Potassic,366,806.4,0.104,295142.4,219600,75542.4,Dealer,SR-010,Small Farmer,No
TXN01920,12/26/2023,2023,12,Dec,Q4,Rabi,Haryana,Hisar,Calcium Nitrate,Nitrogenous,325,795.6,0.064,258570,162500,96070,Dealer,SR-023,Cooperative,No
TXN01921,5/4/2022,2022,5,May,Q2,Kharif,Karnataka,Mysuru,Zinc Sulphate,Micronutrient,13,338.45,0.033,4399.85,2340,2059.85,Direct Farm,SR-008,Large Farmer,No
TXN01922,11/30/2022,2022,11,Nov,Q4,Rabi,Haryana,Ambala,Calcium Nitrate,Nitrogenous,223,844.05,0.007,188223.15,111500,76723.15,Government Scheme,SR-028,Cooperative,No
TXN01923,1/8/2025,2025,1,Jan,Q1,Rabi,Gujarat,Vadodara,SSP,Phosphatic,451,411.6,0.02,185631.6,90200,95431.6,Cooperative Society,SR-023,Large Farmer,No
TXN01924,11/22/2023,2023,11,Nov,Q4,Rabi,Rajasthan,Kota,Ammonium Sulphate,Nitrogenous,385,603.85,0.071,232482.25,134750,97732.25,Government Scheme,SR-026,Large Farmer,No
TXN01925,8/13/2023,2023,8,Aug,Q3,Kharif,Haryana,Rohtak,MOP,Potassic,165,796.5,0.115,131422.5,99000,32422.5,Dealer,SR-003,Cooperative,No
TXN01926,2/22/2022,2022,2,Feb,Q1,Rabi,Haryana,Gurugram,Urea,Nitrogenous,31,588.6,0.019,18246.6,8680,9566.6,Government Scheme,SR-012,Medium Farmer,No
TXN01927,4/21/2023,2023,4,Apr,Q2,Kharif,Punjab,Amritsar,MOP,Potassic,339,805.5,0.105,273064.5,203400,69664.5,Dealer,SR-026,Large Farmer,No
TXN01928,5/22/2022,2022,5,May,Q2,Kharif,Madhya Pradesh,Bhopal,Ammonium Sulphate,Nitrogenous,184,612.3,0.058,112663.2,64400,48263.2,Online Portal,SR-007,Cooperative,No
TXN01929,1/9/2023,2023,1,Jan,Q1,Rabi,Punjab,Jalandhar,SSP,Phosphatic,155,377.16,0.102,58459.8,31000,27459.8,Online Portal,SR-020,Cooperative,No
TXN01930,4/16/2025,2025,4,Apr,Q2,Kharif,Karnataka,Mangaluru,MOP,Potassic,265,795.6,0.116,210834,159000,51834,Direct Farm,SR-014,Cooperative,Yes
TXN01931,6/22/2024,2024,6,Jun,Q2,Kharif,Rajasthan,Ajmer,MOP,Potassic,392,899.1,0.001,352447.2,235200,117247.2,Government Scheme,SR-028,Medium Farmer,No
TXN01932,8/13/2023,2023,8,Aug,Q3,Kharif,Madhya Pradesh,Bhopal,NPK 10-26-26,Complex,422,1082.4,0.098,456772.8,346040,110732.8,Online Portal,SR-026,Small Farmer,No
TXN01933,1/25/2023,2023,1,Jan,Q1,Rabi,Punjab,Amritsar,NPK 10-26-26,Complex,320,1179.6,0.017,377472,262400,115072,Dealer,SR-021,Large Farmer,No
TXN01934,7/9/2022,2022,7,Jul,Q3,Kharif,Uttar Pradesh,Varanasi,Urea,Nitrogenous,463,593.4,0.011,274744.2,129640,145104.2,Direct Farm,SR-014,Large Farmer,No
